district,year,season,crop,sowing_date,harvest_date,estimated_yield_kg_per_ha,ndvi.early,ndvi.mid,ndvi.late,soil_type,ph_range,organic_carbon,nitrogen_kg_per_ha,phosphorus_kg_per_ha,potassium_kg_per_ha,annual_avg_rainfall_mm,monsoon_rainfall_mm,avg_annual_temp_C,avg_max_temp_C,avg_min_temp_C,avg_relative_humidity_pct,growing_degree_days_GDD,typical_monsoon_onset,typical_monsoon_end,notes,ndvi.early_from_ndvi,ndvi.mid_from_ndvi,ndvi.late_from_ndvi
Rupnagar (Ropar),2024,Kharif,Maize,2024-06-20,2024-10-15,2478,0.37,0.56,0.48,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.56,0.42
Rupnagar (Ropar),2024,Kharif,Cotton,2024-06-20,2024-10-15,2365,0.3,0.46,0.37,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.56,0.42
Rupnagar (Ropar),2024,Zaid,Moong,2024-03-15,2024-06-10,2020,0.39,0.56,0.48,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.34,0.26
Rupnagar (Ropar),2024,Zaid,Vegetables,2024-03-15,2024-06-10,1768,0.24,0.41,0.34,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.34,0.26
Rupnagar (Ropar),2024,Zaid,Sunflower,2024-03-15,2024-06-10,2088,0.33,0.53,0.48,,,,,,,450,338,25.5,33.5,17.5,68,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.2,0.34,0.26
Sangrur,2023,Rabi,Wheat,2023-11-15,2024-04-10,3336,0.4,0.54,0.45,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Rabi,Barley,2023-11-15,2024-04-10,2430,0.35,0.54,0.47,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Rabi,Mustard,2023-11-15,2024-04-10,1980,0.27,0.44,0.35,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Kharif,Paddy,2023-06-20,2023-10-15,4317,0.29,0.47,0.41,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Kharif,Maize,2023-06-20,2023-10-15,2352,0.31,0.41,0.34,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Kharif,Cotton,2023-06-20,2023-10-15,2006,0.34,0.48,0.41,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Zaid,Moong,2023-03-15,2023-06-10,2050,0.25,0.39,0.33,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Zaid,Vegetables,2023-03-15,2023-06-10,1789,0.33,0.49,0.42,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1863,0.28,0.47,0.39,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Sangrur,2024,Rabi,Wheat,2024-11-15,2025-04-10,3192,0.27,0.41,0.34,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.22,0.46,0.41
Sangrur,2024,Rabi,Barley,2024-11-15,2025-04-10,2203,0.32,0.47,0.39,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.22,0.46,0.41
Sangrur,2024,Rabi,Mustard,2024-11-15,2025-04-10,1943,0.34,0.54,0.49,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.22,0.46,0.41
Sangrur,2024,Kharif,Paddy,2024-06-20,2024-10-15,3873,0.24,0.34,0.26,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.44,0.35
Sangrur,2024,Kharif,Maize,2024-06-20,2024-10-15,2937,0.39,0.5,0.4,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.44,0.35
Sangrur,2024,Kharif,Cotton,2024-06-20,2024-10-15,2238,0.27,0.38,0.31,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.44,0.35
Sangrur,2024,Zaid,Moong,2024-03-15,2024-06-10,1704,0.26,0.44,0.36,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.31
Sangrur,2024,Zaid,Vegetables,2024-03-15,2024-06-10,1819,0.26,0.42,0.33,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.31
Sangrur,2024,Zaid,Sunflower,2024-03-15,2024-06-10,1523,0.22,0.34,0.26,Silty Loam,"[6.9, 8.2]",0.79,210.0,17.0,155.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.31
Tarn Taran,2023,Rabi,Wheat,2023-11-15,2024-04-10,3264,0.24,0.39,0.3,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Rabi,Barley,2023-11-15,2024-04-10,1718,0.25,0.45,0.38,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Rabi,Mustard,2023-11-15,2024-04-10,1917,0.36,0.52,0.47,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Kharif,Paddy,2023-06-20,2023-10-15,4069,0.32,0.5,0.41,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Kharif,Maize,2023-06-20,2023-10-15,3202,0.25,0.37,0.29,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Kharif,Cotton,2023-06-20,2023-10-15,2409,0.38,0.52,0.46,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Zaid,Moong,2023-03-15,2023-06-10,2545,0.36,0.49,0.4,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Zaid,Vegetables,2023-03-15,2023-06-10,1751,0.22,0.38,0.31,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1893,0.32,0.44,0.35,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Tarn Taran,2024,Rabi,Wheat,2024-11-15,2025-04-10,3381,0.22,0.32,0.24,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.46,0.34
Tarn Taran,2024,Rabi,Barley,2024-11-15,2025-04-10,2437,0.32,0.47,0.41,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.46,0.34
Tarn Taran,2024,Rabi,Mustard,2024-11-15,2025-04-10,1378,0.3,0.5,0.44,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.31,0.46,0.34
Tarn Taran,2024,Kharif,Paddy,2024-06-20,2024-10-15,4488,0.34,0.48,0.41,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.36,0.27
Tarn Taran,2024,Kharif,Maize,2024-06-20,2024-10-15,3186,0.4,0.51,0.45,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.36,0.27
Tarn Taran,2024,Kharif,Cotton,2024-06-20,2024-10-15,2169,0.34,0.5,0.44,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.23,0.36,0.27
Tarn Taran,2024,Zaid,Moong,2024-03-15,2024-06-10,1786,0.27,0.38,0.3,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.27
Tarn Taran,2024,Zaid,Vegetables,2024-03-15,2024-06-10,2309,0.21,0.39,0.33,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.27
Tarn Taran,2024,Zaid,Sunflower,2024-03-15,2024-06-10,2032,0.33,0.48,0.41,Loamy,"[7.1, 8.5]",0.4,217.0,19.0,209.0,595,446,25.5,35.5,15.5,73,5658,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.28,0.41,0.27
Malerkotla,2023,Rabi,Wheat,2023-11-15,2024-04-10,3477,0.27,0.44,0.34,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Rabi,Barley,2023-11-15,2024-04-10,2583,0.35,0.5,0.45,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Rabi,Mustard,2023-11-15,2024-04-10,1552,0.31,0.51,0.45,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Kharif,Paddy,2023-06-20,2023-10-15,4314,0.31,0.42,0.35,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Kharif,Maize,2023-06-20,2023-10-15,2613,0.35,0.48,0.4,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Kharif,Cotton,2023-06-20,2023-10-15,2077,0.23,0.43,0.33,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Zaid,Moong,2023-03-15,2023-06-10,1775,0.31,0.49,0.41,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Zaid,Vegetables,2023-03-15,2023-06-10,2067,0.35,0.46,0.37,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1678,0.36,0.53,0.48,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Malerkotla,2024,Rabi,Wheat,2024-11-15,2025-04-10,2844,0.27,0.38,0.28,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.49,0.4
Malerkotla,2024,Rabi,Barley,2024-11-15,2025-04-10,2646,0.31,0.44,0.37,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.49,0.4
Malerkotla,2024,Rabi,Mustard,2024-11-15,2025-04-10,1517,0.3,0.49,0.42,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.37,0.49,0.4
Malerkotla,2024,Kharif,Paddy,2024-06-20,2024-10-15,3780,0.4,0.59,0.53,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.42,0.34
Malerkotla,2024,Kharif,Maize,2024-06-20,2024-10-15,3208,0.38,0.57,0.48,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.42,0.34
Malerkotla,2024,Kharif,Cotton,2024-06-20,2024-10-15,2143,0.36,0.49,0.44,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.25,0.42,0.34
Malerkotla,2024,Zaid,Moong,2024-03-15,2024-06-10,1894,0.34,0.47,0.37,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.3,0.54,0.45
Malerkotla,2024,Zaid,Vegetables,2024-03-15,2024-06-10,2739,0.33,0.51,0.45,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.3,0.54,0.45
Malerkotla,2024,Zaid,Sunflower,2024-03-15,2024-06-10,1909,0.35,0.47,0.39,Loamy,"[7.5, 7.6]",0.6,317.0,11.0,156.0,610,458,26.0,34.0,18.0,74,5840,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.3,0.54,0.45
Firozpur,2023,Rabi,Wheat,2023-11-15,2024-04-10,3403,0.28,0.39,0.32,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Rabi,Barley,2023-11-15,2024-04-10,2016,0.29,0.42,0.34,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Rabi,Mustard,2023-11-15,2024-04-10,1935,0.29,0.4,0.32,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Kharif,Paddy,2023-06-20,2023-10-15,3358,0.33,0.45,0.4,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Kharif,Maize,2023-06-20,2023-10-15,2602,0.36,0.51,0.46,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Kharif,Cotton,2023-06-20,2023-10-15,2376,0.22,0.35,0.29,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Zaid,Moong,2023-03-15,2023-06-10,1539,0.34,0.45,0.37,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Zaid,Vegetables,2023-03-15,2023-06-10,2273,0.32,0.47,0.4,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2023,Zaid,Sunflower,2023-03-15,2023-06-10,1847,0.23,0.42,0.35,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,,,
Firozpur,2024,Rabi,Wheat,2024-11-15,2025-04-10,2731,0.28,0.46,0.37,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.52,0.39
Firozpur,2024,Rabi,Barley,2024-11-15,2025-04-10,1882,0.35,0.45,0.38,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.52,0.39
Firozpur,2024,Rabi,Mustard,2024-11-15,2025-04-10,1796,0.25,0.43,0.37,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.33,0.52,0.39
Firozpur,2024,Kharif,Paddy,2024-06-20,2024-10-15,3502,0.31,0.43,0.38,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.21,0.42,0.28
Firozpur,2024,Kharif,Maize,2024-06-20,2024-10-15,2789,0.31,0.46,0.37,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.21,0.42,0.28
Firozpur,2024,Kharif,Cotton,2024-06-20,2024-10-15,2850,0.22,0.37,0.31,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.21,0.42,0.28
Firozpur,2024,Zaid,Moong,2024-03-15,2024-06-10,1741,0.3,0.44,0.37,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.46,0.34
Firozpur,2024,Zaid,Vegetables,2024-03-15,2024-06-10,2342,0.29,0.47,0.38,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.46,0.34
Firozpur,2024,Zaid,Sunflower,2024-03-15,2024-06-10,1663,0.29,0.42,0.33,,,,,,,440,330,25.0,34.0,16.0,67,5475,Week 26-28 (late June - early July),Week 35-38 (late Aug - Sep),Synthetic / demo values — use IMD or state datasets for production,0.32,0.46,0.34
